student_id,name,gender,join_date,ability_band,study_hours_per_week,overall_attendance,video_completion_rate,average_video_duration,video_sessions,average_quiz_accuracy,average_quiz_score,quiz_attempts,mock_test_average,mock_test_count,average_assignment_score,assignment_delay_average,on_time_submissions,delayed_submissions,missing_submissions,engagement_score,weekly_videos_watched,weekly_forum_posts,weekly_study_sessions,study_hours,performance,low_attendance_flag,low_quiz_accuracy_flag,low_mock_average_flag,low_study_hours_flag,low_assignment_score_flag,high_delay_flag,learning_gap_score,student_rank,learning_category,recommendations,recommendation_summary
S1304,Maria Parker,Female,2026-01-18,Low,6.363513710222346,0.6333333333333333,0.3333333333333333,5.066666666666666,3,0.7585172413793103,73.0,29,77.0,3,75.83333333333333,2.6666666666666665,0,6,0,1.4,8.0,1.0,4.0,6.363513710222346,At Risk,True,False,False,True,False,False,0.3304527099773177,1392,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1305,Kevin Oconnor,Other,2025-07-26,Medium,6.078301555755548,0.9,1.0,10.82,5,0.7532222222222222,77.14814814814815,27,75.0,2,80.83333333333333,2.6666666666666665,3,3,0,1.3,3.0,3.0,3.0,6.078301555755548,High Performer,False,False,False,True,False,False,0.2625875794439445,983,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1306,Edward Burgess,Female,2025-10-26,High,14.320617475521184,0.9333333333333332,1.0,15.85,4,0.7185,72.78571428571429,28,87.5,4,89.33333333333333,1.5,4,2,0,1.5,10.0,1.0,3.0,14.320617475521184,Average Performer,False,False,False,False,False,False,0.2063151229778637,443,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1307,Carlos Ryan,Male,2024-08-13,Medium,9.20451246490538,0.7,0.25,7.775,4,0.7377142857142857,73.35714285714286,28,67.0,2,80.5,5.0,0,6,0,1.4,6.0,1.0,4.0,9.20451246490538,Average Performer,True,False,False,True,False,False,0.3259244331234509,1447,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1308,Kiara Mcintyre,Female,2025-03-29,High,16.23452785235991,0.8666666666666667,0.75,15.0,4,0.7086428571428571,73.35714285714286,28,76.5,2,79.0,3.333333333333333,1,5,0,1.7,10.0,2.0,7.0,16.23452785235991,Average Performer,False,False,False,False,False,False,0.2586541565595764,1089,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1309,Dawn Summers,Male,2025-05-16,Medium,11.138487905299073,0.7666666666666667,1.0,9.566666666666666,3,0.74075,76.67857142857143,28,67.0,2,82.33333333333333,3.1666666666666665,3,3,0,1.2,5.0,3.0,2.0,11.138487905299073,Average Performer,False,False,False,False,False,False,0.3007621135700857,1371,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1310,Dr. Paul Morgan,Male,2025-10-13,Medium,9.013930018177462,0.7,0.5,12.25,2,0.6520714285714285,62.32142857142857,28,72.0,2,78.16666666666667,4.833333333333333,1,5,0,1.7,10.0,3.0,7.0,9.013930018177462,Average Performer,True,False,False,True,False,False,0.3455937463831278,1487,Good,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1311,Victor Taylor,Male,2025-05-26,Low,7.554573729098041,0.7666666666666667,0.6666666666666666,6.8,3,0.70816,68.56,25,67.33333333333333,3,75.0,5.833333333333333,0,5,1,1.0,6.0,2.0,6.0,7.554573729098041,Average Performer,False,False,False,True,False,True,0.3298322323439215,1720,Good,"['Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S1312,Shannon Ramsey,Male,2025-04-03,Medium,18.200342730176967,0.9,1.0,16.96666666666667,3,0.7989642857142857,79.03571428571429,28,85.5,4,77.5,3.6666666666666665,1,5,0,1.6,8.0,0.0,5.0,18.200342730176967,High Performer,False,False,False,False,False,False,0.2025598574602718,620,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1313,Tracy Ballard,Other,2025-10-14,Medium,11.724160728305598,0.7666666666666667,0.4,11.52,5,0.7947241379310345,79.65517241379311,29,70.33333333333333,3,77.33333333333333,2.333333333333333,1,5,0,1.2,7.0,4.0,2.0,11.724160728305598,Average Performer,False,False,False,False,False,False,0.2839390234665923,1329,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1314,Richard Smith,Female,2024-10-10,Low,2.593622364307591,0.8,0.0,8.275,4,0.6826551724137931,67.44827586206897,29,58.5,2,70.5,3.8333333333333335,0,6,0,1.0,6.0,3.0,3.0,2.593622364307591,Average Performer,False,False,False,True,False,False,0.365969392365093,1795,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1315,Jordan Chambers,Female,2026-04-15,High,17.04828700440982,0.9666666666666668,1.0,12.333333333333334,3,0.8057272727272727,78.31818181818181,22,81.33333333333333,3,88.66666666666667,1.5,2,4,0,1.5,10.0,2.0,3.0,17.04828700440982,High Performer,False,False,False,False,False,False,0.1783277673374603,224,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1316,Lauren Carson,Male,2025-08-10,Medium,10.214834565734575,0.9,0.3333333333333333,10.466666666666669,3,0.7977142857142857,77.5,28,61.66666666666666,3,84.0,3.8333333333333335,1,5,0,1.0,7.0,1.0,7.0,10.214834565734575,Average Performer,False,False,False,False,False,False,0.2608152945380445,1093,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1317,Ashley Hall,Male,2024-10-12,Medium,20.189233496121577,0.6666666666666666,0.75,17.55,4,0.892265925925926,90.60714285714286,28,79.66666666666667,3,85.5,3.5,2,4,0,2.5,10.0,1.0,5.0,20.189233496121577,At Risk,True,False,False,False,False,False,0.2275971384819182,345,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S1318,Stephen Hoffman,Male,2026-01-14,Medium,5.867275721527983,0.9333333333333332,0.5,16.75,4,0.7821379310344827,79.6896551724138,29,78.25,4,83.5,3.5,0,6,0,1.6,10.0,2.0,4.0,5.867275721527983,High Performer,False,False,False,True,False,False,0.2356070980525019,532,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1319,Connie Brown,Male,2026-01-02,Medium,11.321526236744162,0.6666666666666666,0.0,12.8,2,0.80875,81.0,24,72.5,4,75.83333333333333,3.1666666666666665,1,5,0,1.2,5.0,0.0,5.0,11.321526236744162,At Risk,True,False,False,False,False,False,0.303654517741473,1382,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S1320,Susan Turner,Female,2025-01-02,Low,8.631428740411659,0.8333333333333334,0.3333333333333333,6.633333333333333,3,0.7346956521739131,72.21739130434783,23,70.0,3,87.0,2.833333333333333,2,4,0,1.2,5.0,2.0,3.0,8.631428740411659,Average Performer,False,False,False,True,False,False,0.2791793991634635,1102,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1321,Charles Shah,Female,2025-04-13,Medium,14.13991348017056,0.9,0.6666666666666666,12.4,3,0.7832666666666667,80.26666666666667,30,87.25,4,86.83333333333333,3.5,0,6,0,2.2,9.0,4.0,7.0,14.13991348017056,High Performer,False,False,False,False,False,False,0.1999202162995736,137,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1322,Johnathan Davis,Female,2025-08-16,Medium,17.40844354493709,0.7333333333333333,0.6666666666666666,12.566666666666668,3,0.8512580645161291,85.41935483870968,31,76.33333333333333,3,77.66666666666667,2.1666666666666665,2,4,0,1.8,8.0,3.0,5.0,17.40844354493709,Average Performer,True,False,False,False,False,False,0.2486014717828185,872,Good,['Attend more live classes and review missed sessions.'],Attend more live classes and review missed sessions.
S1323,Brandy Chavez,Male,2025-08-21,Medium,13.168169056190536,0.6333333333333333,0.3333333333333333,11.2,3,0.6543076923076924,63.15384615384615,26,65.33333333333333,3,74.5,5.333333333333333,0,6,0,1.5,6.0,3.0,4.0,13.168169056190536,At Risk,True,False,False,False,False,True,0.3700372696672159,1747,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time.
S1324,Natalie Bautista,Female,2026-04-18,Low,5.089340621693649,0.8,0.25,9.15,4,0.637,63.03448275862069,29,66.0,2,67.16666666666667,3.5,1,5,0,1.0,4.0,4.0,4.0,5.089340621693649,Average Performer,False,False,False,True,False,False,0.3634266484457659,1797,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1325,Patrick Moore,Female,2026-03-13,Low,5.467813218830122,0.6333333333333333,0.3333333333333333,5.7,3,0.7967857142857142,76.92857142857143,28,82.5,2,73.16666666666667,5.5,0,6,0,1.0,7.0,2.0,6.0,5.467813218830122,At Risk,True,False,False,True,False,True,0.3142114193338771,1358,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S1326,Brett Burns,Female,2025-12-27,Low,1.0,0.5666666666666667,0.75,7.025,4,0.5914919565217391,59.51834838709678,23,71.0,3,78.83333333333333,3.8333333333333335,0,6,0,1.1,6.0,1.0,0.0,1.0,At Risk,True,False,False,True,False,False,0.4181357463768116,1739,Average,"['Attend more live classes and review missed sessions.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Use a daily study schedule with focused time blocks.
S1327,Trevor Johnson,Female,2025-04-16,High,16.980611124001705,0.9333333333333332,0.25,12.85,4,0.7506363636363637,79.04545454545455,22,78.66666666666667,3,82.0,2.6666666666666665,2,4,0,2.6,10.0,1.0,4.0,16.980611124001705,High Performer,False,False,False,False,False,False,0.2186908964324199,422,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1328,Jeremy Sampson,Male,2024-12-03,Medium,13.927295556386571,0.9666666666666668,0.6666666666666666,7.566666666666666,3,0.7775555555555556,79.25925925925925,27,78.25,4,86.16666666666667,3.1666666666666665,2,4,0,2.2,7.0,3.0,5.0,13.927295556386571,High Performer,False,False,False,False,False,False,0.2044984277757002,208,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1329,Ariana Jennings,Male,2025-11-16,High,18.207182216575045,0.9666666666666668,0.75,8.325,4,0.8666538461538462,86.6923076923077,26,74.5,2,79.16666666666667,3.1666666666666665,0,6,0,1.7,6.0,1.0,4.0,18.207182216575045,High Performer,False,False,False,False,False,False,0.1850692239457418,512,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1330,Vanessa Howard,Male,2025-03-16,Medium,9.011138784913635,0.6666666666666666,0.6666666666666666,8.166666666666666,3,0.7363928571428572,73.64285714285714,28,65.5,2,79.0,5.166666666666667,0,6,0,2.1,6.0,1.0,4.0,9.011138784913635,At Risk,True,False,False,True,False,True,0.3403876292281921,1338,Good,"['Attend more live classes and review missed sessions.', 'Follow a weekly planner to complete assignments on time.', 'Use a daily study schedule with focused time blocks.']",Attend more live classes and review missed sessions. | Follow a weekly planner to complete assignments on time. | Use a daily study schedule with focused time blocks.
S1331,Colton Martinez,Female,2025-05-05,High,16.46377137684896,0.9,1.0,13.2,3,0.7868518518518519,79.4074074074074,27,88.25,4,86.33333333333333,3.333333333333333,1,5,0,2.6,8.0,1.0,3.0,16.46377137684896,High Performer,False,False,False,False,False,False,0.191785016002322,92,Excellent,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1332,Jordan Bates,Male,2025-06-30,Medium,9.03270105583196,0.7666666666666667,0.3333333333333333,8.299999999999999,3,0.74228125,75.03125,32,63.333333333333336,3,81.16666666666667,2.0,2,4,0,2.5,10.0,1.0,4.0,9.03270105583196,Average Performer,False,False,False,True,False,False,0.3146505390270867,1091,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1333,Linda Smith,Male,2024-12-30,Medium,13.027272807549837,0.8,0.6666666666666666,7.633333333333333,3,0.6983103448275862,69.3103448275862,29,71.0,4,84.33333333333333,4.666666666666667,1,5,0,1.8,6.0,3.0,4.0,13.027272807549837,Average Performer,False,False,False,False,False,False,0.2894387145328495,1098,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1334,Dana Martinez,Male,2025-08-16,High,13.658471880961606,0.9666666666666668,0.75,9.15,4,0.7944333333333333,81.36666666666666,30,76.25,4,78.5,3.1666666666666665,2,4,0,1.7,6.0,1.0,4.0,13.658471880961606,High Performer,False,False,False,False,False,False,0.2156071536309293,646,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1335,Andrea Hubbard,Male,2025-12-02,Medium,18.29287720959351,0.8333333333333334,1.0,14.4,3,0.7997500000000001,79.67857142857143,28,82.75,4,77.83333333333333,6.5,0,6,0,2.2,8.0,1.0,3.0,18.29287720959351,Average Performer,False,False,False,False,False,True,0.2237594736426828,559,Good,['Follow a weekly planner to complete assignments on time.'],Follow a weekly planner to complete assignments on time.
S1336,Daniel Kane,Female,2026-05-16,Medium,10.389595049806829,0.8666666666666667,1.0,15.333333333333334,3,0.8052916666666666,77.04166666666667,24,70.33333333333333,3,81.16666666666667,4.166666666666667,1,5,0,2.1,6.0,5.0,4.0,10.389595049806829,High Performer,False,False,False,False,False,False,0.2533551790421496,693,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1337,Charles Lester,Female,2026-03-30,Medium,5.534588656841588,0.9333333333333332,0.6666666666666666,20.666666666666668,3,0.7787999999999999,74.08,25,82.33333333333333,3,90.0,3.6666666666666665,0,6,0,1.9,8.0,1.0,3.0,5.534588656841588,High Performer,False,False,False,True,False,False,0.219523528357896,197,Good,['Use a daily study schedule with focused time blocks.'],Use a daily study schedule with focused time blocks.
S1338,Scott Thomas,Male,2024-09-23,High,14.58212783650126,0.9333333333333332,0.5,12.75,4,0.8135925925925925,85.03703703703704,27,87.5,2,71.16666666666667,3.6666666666666665,2,4,0,1.6,6.0,3.0,4.0,14.58212783650126,High Performer,False,False,False,False,False,False,0.2043835692976357,624,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
S1339,David Thompson,Male,2026-05-10,Medium,12.968249532110573,0.8333333333333334,1.0,7.5,2,0.8402962962962962,82.74074074074075,27,76.0,4,83.83333333333333,4.666666666666667,1,5,0,2.1,8.0,2.0,6.0,12.968249532110573,Average Performer,False,False,False,False,False,False,0.2294071539475013,429,Good,['Continue the excellent learning habits and maintain steady progress.'],Continue the excellent learning habits and maintain steady progress.
